ranking,date,drama_name,drama_intro,drama_score_imdb,drama_score_tomato,drama_country,drama_date,drama_sub1,drama_sub2,flag_original,drama_cast,drama_director,drama_key,drama_type,value,drama_name_zh,drama_sub1_zh,drama_sub2_zh,drama_country_zh
8,2020-06-10,History 101,"Infographics and archival footage deliver bite-size history lessons on scientific breakthroughs, social movements and world-changing discoveries.",60,NA,United Kingdom,2020-05-22T00:00:00Z,Documentary,History,TRUE,NA,NA,106,drama,https://flixpatrol.com/title/history-101,歷史101,記錄,歷史,英國
8,2020-06-11,Rick and Morty,"Rick is a mentally-unbalanced but scientifically-gifted old man who has recently reconnected with his family. He spends most of his time involving his young grandson Morty in dangerous, outlandish adventures throughout space and alternate universes. Compounded with Morty's already unstable family life, these events cause Morty much distress at home and school.",93,NA,USA,2013-12-02T00:00:00Z,Animated,Adult Animation,FALSE,"Justin Roiland, Chris Parnell, Spencer Grammer, Sarah Chalke, Kari Wahlgren, Tom Kenny",NA,86,drama,https://flixpatrol.com/title/rick-and-morty,瑞克和莫蒂,動畫,成人動漫,美國
8,2020-06-12,Crash Landing on You,"A paragliding mishap drops a South Korean heiress in North Korea -- and into the life of an army officer, who decides he will help her hide.",88,99,South Korea,2019-12-14T00:00:00Z,Comedy,NA,TRUE,"Son Ye-jin, Hyun Bin, Seo Ji-hye, Kim Jung-hyun, Oh Man-seok, Kim Young-min, Yoo Su-bin",Lee Jung-hyo,1,drama,https://flixpatrol.com/title/crash-landing-on-you,愛的迫降,喜劇,NA,韓國
8,2020-06-13,Crash Landing on You,"A paragliding mishap drops a South Korean heiress in North Korea -- and into the life of an army officer, who decides he will help her hide.",88,99,South Korea,2019-12-14T00:00:00Z,Comedy,NA,TRUE,"Son Ye-jin, Hyun Bin, Seo Ji-hye, Kim Jung-hyun, Oh Man-seok, Kim Young-min, Yoo Su-bin",Lee Jung-hyo,1,drama,https://flixpatrol.com/title/crash-landing-on-you,愛的迫降,喜劇,NA,韓國
8,2020-06-14,Crash Landing on You,"A paragliding mishap drops a South Korean heiress in North Korea -- and into the life of an army officer, who decides he will help her hide.",88,99,South Korea,2019-12-14T00:00:00Z,Comedy,NA,TRUE,"Son Ye-jin, Hyun Bin, Seo Ji-hye, Kim Jung-hyun, Oh Man-seok, Kim Young-min, Yoo Su-bin",Lee Jung-hyo,1,drama,https://flixpatrol.com/title/crash-landing-on-you,愛的迫降,喜劇,NA,韓國
8,2020-06-15,Crash Landing on You,"A paragliding mishap drops a South Korean heiress in North Korea -- and into the life of an army officer, who decides he will help her hide.",88,99,South Korea,2019-12-14T00:00:00Z,Comedy,NA,TRUE,"Son Ye-jin, Hyun Bin, Seo Ji-hye, Kim Jung-hyun, Oh Man-seok, Kim Young-min, Yoo Su-bin",Lee Jung-hyo,1,drama,https://flixpatrol.com/title/crash-landing-on-you,愛的迫降,喜劇,NA,韓國
8,2020-06-16,Space Force,A four-star general begrudgingly teams up with an eccentric scientist to get the U.S. military's newest agency — Space Force — ready for lift-off.,70,41,USA,2020-05-29T00:00:00Z,Science Fiction,Sitcom,TRUE,"Steve Carell, John Malkovich, Ben Schwartz, Diana Silvers, Tawny Newsome, Jimmy O. Yang, Owen Daniels",NA,63,drama,https://flixpatrol.com/title/space-force,太空部隊,科幻小說,情景喜劇,美國
8,2020-06-17,Space Force,A four-star general begrudgingly teams up with an eccentric scientist to get the U.S. military's newest agency — Space Force — ready for lift-off.,70,41,USA,2020-05-29T00:00:00Z,Science Fiction,Sitcom,TRUE,"Steve Carell, John Malkovich, Ben Schwartz, Diana Silvers, Tawny Newsome, Jimmy O. Yang, Owen Daniels",NA,63,drama,https://flixpatrol.com/title/space-force,太空部隊,科幻小說,情景喜劇,美國
8,2020-06-18,Space Force,A four-star general begrudgingly teams up with an eccentric scientist to get the U.S. military's newest agency — Space Force — ready for lift-off.,70,41,USA,2020-05-29T00:00:00Z,Science Fiction,Sitcom,TRUE,"Steve Carell, John Malkovich, Ben Schwartz, Diana Silvers, Tawny Newsome, Jimmy O. Yang, Owen Daniels",NA,63,drama,https://flixpatrol.com/title/space-force,太空部隊,科幻小說,情景喜劇,美國
8,2020-06-19,Space Force,A four-star general begrudgingly teams up with an eccentric scientist to get the U.S. military's newest agency — Space Force — ready for lift-off.,70,41,USA,2020-05-29T00:00:00Z,Science Fiction,Sitcom,TRUE,"Steve Carell, John Malkovich, Ben Schwartz, Diana Silvers, Tawny Newsome, Jimmy O. Yang, Owen Daniels",NA,63,drama,https://flixpatrol.com/title/space-force,太空部隊,科幻小說,情景喜劇,美國
8,2020-06-20,Space Force,A four-star general begrudgingly teams up with an eccentric scientist to get the U.S. military's newest agency — Space Force — ready for lift-off.,70,41,USA,2020-05-29T00:00:00Z,Science Fiction,Sitcom,TRUE,"Steve Carell, John Malkovich, Ben Schwartz, Diana Silvers, Tawny Newsome, Jimmy O. Yang, Owen Daniels",NA,63,drama,https://flixpatrol.com/title/space-force,太空部隊,科幻小說,情景喜劇,美國
8,2020-06-21,It's Okay to Not Be Okay,"Desperate to escape from his emotional baggage and the heavy responsibility he’s had all his life, a psychiatric ward worker begins to heal with help from the unexpected—a woman who writes fairy tales but doesn’t believe in them.",90,NA,South Korea,2020-06-20T00:00:00Z,Fantasy,NA,TRUE,"Kim Soo-hyun, Seo Ye-ji, Park Gyu-young, Oh Jung-se, Park Jin-joo, Kim Chang-wan, Jang Young-nam",Park Shin-woo,6,drama,https://flixpatrol.com/title/its-okay-to-not-be-okay,雖然是精神病但沒關係,幻想,NA,韓國
8,2020-06-22,Hospital Playlist,"Every day is extraordinary for five doctors and their patients inside a hospital, where birth, death and everything in between coexist.",84,NA,South Korea,2020-03-12T00:00:00Z,Drama,NA,TRUE,"Cho Jung-seok, Kim Dae-myung, Jung Kyung-ho, Yoo Yeon-seok, Jeon Mi-do, Kim Hae-sook, Shin Hyun-bin",Shin Won-ho,2,drama,https://flixpatrol.com/title/hospital-playlist,機智醫生生活,戲劇,NA,韓國
8,2020-06-23,Hospital Playlist,"Every day is extraordinary for five doctors and their patients inside a hospital, where birth, death and everything in between coexist.",84,NA,South Korea,2020-03-12T00:00:00Z,Drama,NA,TRUE,"Cho Jung-seok, Kim Dae-myung, Jung Kyung-ho, Yoo Yeon-seok, Jeon Mi-do, Kim Hae-sook, Shin Hyun-bin",Shin Won-ho,2,drama,https://flixpatrol.com/title/hospital-playlist,機智醫生生活,戲劇,NA,韓國
