ranking,date,drama_name,drama_intro,drama_score_imdb,drama_score_tomato,drama_country,drama_date,drama_sub1,drama_sub2,flag_original,drama_cast,drama_director,drama_key,drama_type,value,drama_name_zh,drama_sub1_zh,drama_sub2_zh,drama_country_zh
1,2020-04-01,Elite,"When three working class kids enroll in the most exclusive school in Spain, the clash between the wealthy and the poor students leads to tragedy.",76,97,Spain,2018-10-05T00:00:00Z,Crime,Teens,TRUE,"María Pedraza, Itzan Escamilla, Mina El Hammani, Miguel Herrán, Ester Expósito, Miguel Bernardeau, Danna Paola","Ramón Salazar, Dani de la Orden",379,drama,https://flixpatrol.com/title/elite,精英,犯罪,青少年,西班牙
1,2020-04-02,"Hi Bye, Mama!","When the ghost of a woman gains a second chance at life for 49 days, she reappears in front of her remarried husband and young daughter.",82,NA,South Korea,2020-04-25T00:00:00Z,Drama,Dramedy,TRUE,"Kim Tae-hee, Lee Kyoo-hyung, Shin Dong-mi, Lee Si-Woo, Kim Mi-kyeong, Ahn Nae-sang, Ban Hyo-jung",NA,13,drama,https://flixpatrol.com/title/hi-bye-mama,哈囉掰掰，我是鬼媽媽,戲劇,劇情喜劇,韓國
1,2020-04-03,Money Heist,"To carry out the biggest heist in history, a mysterious man called The Professor recruits a band of eight robbers who have a single characteristic: none of them has anything to lose. Five months of seclusion - memorizing every step, every detail, every probability - culminate in eleven days locked up in the National Coinage and Stamp Factory of Spain, surrounded by police forces and with dozens of hostages in their power, to find out whether their suicide wager will lead to everything or nothing.",84,93,Spain,2017-05-02T00:00:00Z,Crime,Heist,TRUE,"Úrsula Corberó, Itziar Ituno, Álvaro Morte, Paco Tous, Pedro Alonso, Alba Flores, Miguel Herrán",NA,12,drama,https://flixpatrol.com/title/money-heist,紙房子,犯罪,劫盜,西班牙
1,2020-04-04,"Hi Bye, Mama!","When the ghost of a woman gains a second chance at life for 49 days, she reappears in front of her remarried husband and young daughter.",82,NA,South Korea,2020-04-25T00:00:00Z,Drama,Dramedy,TRUE,"Kim Tae-hee, Lee Kyoo-hyung, Shin Dong-mi, Lee Si-Woo, Kim Mi-kyeong, Ahn Nae-sang, Ban Hyo-jung",NA,13,drama,https://flixpatrol.com/title/hi-bye-mama,哈囉掰掰，我是鬼媽媽,戲劇,劇情喜劇,韓國
1,2020-04-05,Money Heist,"To carry out the biggest heist in history, a mysterious man called The Professor recruits a band of eight robbers who have a single characteristic: none of them has anything to lose. Five months of seclusion - memorizing every step, every detail, every probability - culminate in eleven days locked up in the National Coinage and Stamp Factory of Spain, surrounded by police forces and with dozens of hostages in their power, to find out whether their suicide wager will lead to everything or nothing.",84,93,Spain,2017-05-02T00:00:00Z,Crime,Heist,TRUE,"Úrsula Corberó, Itziar Ituno, Álvaro Morte, Paco Tous, Pedro Alonso, Alba Flores, Miguel Herrán",NA,12,drama,https://flixpatrol.com/title/money-heist,紙房子,犯罪,劫盜,西班牙
1,2020-04-06,"Hi Bye, Mama!","When the ghost of a woman gains a second chance at life for 49 days, she reappears in front of her remarried husband and young daughter.",82,NA,South Korea,2020-04-25T00:00:00Z,Drama,Dramedy,TRUE,"Kim Tae-hee, Lee Kyoo-hyung, Shin Dong-mi, Lee Si-Woo, Kim Mi-kyeong, Ahn Nae-sang, Ban Hyo-jung",NA,13,drama,https://flixpatrol.com/title/hi-bye-mama,哈囉掰掰，我是鬼媽媽,戲劇,劇情喜劇,韓國
1,2020-04-07,"Hi Bye, Mama!","When the ghost of a woman gains a second chance at life for 49 days, she reappears in front of her remarried husband and young daughter.",82,NA,South Korea,2020-04-25T00:00:00Z,Drama,Dramedy,TRUE,"Kim Tae-hee, Lee Kyoo-hyung, Shin Dong-mi, Lee Si-Woo, Kim Mi-kyeong, Ahn Nae-sang, Ban Hyo-jung",NA,13,drama,https://flixpatrol.com/title/hi-bye-mama,哈囉掰掰，我是鬼媽媽,戲劇,劇情喜劇,韓國
1,2020-04-08,"Hi Bye, Mama!","When the ghost of a woman gains a second chance at life for 49 days, she reappears in front of her remarried husband and young daughter.",82,NA,South Korea,2020-04-25T00:00:00Z,Drama,Dramedy,TRUE,"Kim Tae-hee, Lee Kyoo-hyung, Shin Dong-mi, Lee Si-Woo, Kim Mi-kyeong, Ahn Nae-sang, Ban Hyo-jung",NA,13,drama,https://flixpatrol.com/title/hi-bye-mama,哈囉掰掰，我是鬼媽媽,戲劇,劇情喜劇,韓國
1,2020-04-09,"Hi Bye, Mama!","When the ghost of a woman gains a second chance at life for 49 days, she reappears in front of her remarried husband and young daughter.",82,NA,South Korea,2020-04-25T00:00:00Z,Drama,Dramedy,TRUE,"Kim Tae-hee, Lee Kyoo-hyung, Shin Dong-mi, Lee Si-Woo, Kim Mi-kyeong, Ahn Nae-sang, Ban Hyo-jung",NA,13,drama,https://flixpatrol.com/title/hi-bye-mama,哈囉掰掰，我是鬼媽媽,戲劇,劇情喜劇,韓國
1,2020-04-10,"Hi Bye, Mama!","When the ghost of a woman gains a second chance at life for 49 days, she reappears in front of her remarried husband and young daughter.",82,NA,South Korea,2020-04-25T00:00:00Z,Drama,Dramedy,TRUE,"Kim Tae-hee, Lee Kyoo-hyung, Shin Dong-mi, Lee Si-Woo, Kim Mi-kyeong, Ahn Nae-sang, Ban Hyo-jung",NA,13,drama,https://flixpatrol.com/title/hi-bye-mama,哈囉掰掰，我是鬼媽媽,戲劇,劇情喜劇,韓國
1,2020-04-11,"Hi Bye, Mama!","When the ghost of a woman gains a second chance at life for 49 days, she reappears in front of her remarried husband and young daughter.",82,NA,South Korea,2020-04-25T00:00:00Z,Drama,Dramedy,TRUE,"Kim Tae-hee, Lee Kyoo-hyung, Shin Dong-mi, Lee Si-Woo, Kim Mi-kyeong, Ahn Nae-sang, Ban Hyo-jung",NA,13,drama,https://flixpatrol.com/title/hi-bye-mama,哈囉掰掰，我是鬼媽媽,戲劇,劇情喜劇,韓國
1,2020-04-12,"Hi Bye, Mama!","When the ghost of a woman gains a second chance at life for 49 days, she reappears in front of her remarried husband and young daughter.",82,NA,South Korea,2020-04-25T00:00:00Z,Drama,Dramedy,TRUE,"Kim Tae-hee, Lee Kyoo-hyung, Shin Dong-mi, Lee Si-Woo, Kim Mi-kyeong, Ahn Nae-sang, Ban Hyo-jung",NA,13,drama,https://flixpatrol.com/title/hi-bye-mama,哈囉掰掰，我是鬼媽媽,戲劇,劇情喜劇,韓國
1,2020-04-13,"Hi Bye, Mama!","When the ghost of a woman gains a second chance at life for 49 days, she reappears in front of her remarried husband and young daughter.",82,NA,South Korea,2020-04-25T00:00:00Z,Drama,Dramedy,TRUE,"Kim Tae-hee, Lee Kyoo-hyung, Shin Dong-mi, Lee Si-Woo, Kim Mi-kyeong, Ahn Nae-sang, Ban Hyo-jung",NA,13,drama,https://flixpatrol.com/title/hi-bye-mama,哈囉掰掰，我是鬼媽媽,戲劇,劇情喜劇,韓國
1,2020-04-14,"Hi Bye, Mama!","When the ghost of a woman gains a second chance at life for 49 days, she reappears in front of her remarried husband and young daughter.",82,NA,South Korea,2020-04-25T00:00:00Z,Drama,Dramedy,TRUE,"Kim Tae-hee, Lee Kyoo-hyung, Shin Dong-mi, Lee Si-Woo, Kim Mi-kyeong, Ahn Nae-sang, Ban Hyo-jung",NA,13,drama,https://flixpatrol.com/title/hi-bye-mama,哈囉掰掰，我是鬼媽媽,戲劇,劇情喜劇,韓國
1,2020-04-15,"Hi Bye, Mama!","When the ghost of a woman gains a second chance at life for 49 days, she reappears in front of her remarried husband and young daughter.",82,NA,South Korea,2020-04-25T00:00:00Z,Drama,Dramedy,TRUE,"Kim Tae-hee, Lee Kyoo-hyung, Shin Dong-mi, Lee Si-Woo, Kim Mi-kyeong, Ahn Nae-sang, Ban Hyo-jung",NA,13,drama,https://flixpatrol.com/title/hi-bye-mama,哈囉掰掰，我是鬼媽媽,戲劇,劇情喜劇,韓國
1,2020-04-16,"Hi Bye, Mama!","When the ghost of a woman gains a second chance at life for 49 days, she reappears in front of her remarried husband and young daughter.",82,NA,South Korea,2020-04-25T00:00:00Z,Drama,Dramedy,TRUE,"Kim Tae-hee, Lee Kyoo-hyung, Shin Dong-mi, Lee Si-Woo, Kim Mi-kyeong, Ahn Nae-sang, Ban Hyo-jung",NA,13,drama,https://flixpatrol.com/title/hi-bye-mama,哈囉掰掰，我是鬼媽媽,戲劇,劇情喜劇,韓國
1,2020-04-17,"Hi Bye, Mama!","When the ghost of a woman gains a second chance at life for 49 days, she reappears in front of her remarried husband and young daughter.",82,NA,South Korea,2020-04-25T00:00:00Z,Drama,Dramedy,TRUE,"Kim Tae-hee, Lee Kyoo-hyung, Shin Dong-mi, Lee Si-Woo, Kim Mi-kyeong, Ahn Nae-sang, Ban Hyo-jung",NA,13,drama,https://flixpatrol.com/title/hi-bye-mama,哈囉掰掰，我是鬼媽媽,戲劇,劇情喜劇,韓國
1,2020-04-18,"Hi Bye, Mama!","When the ghost of a woman gains a second chance at life for 49 days, she reappears in front of her remarried husband and young daughter.",82,NA,South Korea,2020-04-25T00:00:00Z,Drama,Dramedy,TRUE,"Kim Tae-hee, Lee Kyoo-hyung, Shin Dong-mi, Lee Si-Woo, Kim Mi-kyeong, Ahn Nae-sang, Ban Hyo-jung",NA,13,drama,https://flixpatrol.com/title/hi-bye-mama,哈囉掰掰，我是鬼媽媽,戲劇,劇情喜劇,韓國
1,2020-04-19,"Hi Bye, Mama!","When the ghost of a woman gains a second chance at life for 49 days, she reappears in front of her remarried husband and young daughter.",82,NA,South Korea,2020-04-25T00:00:00Z,Drama,Dramedy,TRUE,"Kim Tae-hee, Lee Kyoo-hyung, Shin Dong-mi, Lee Si-Woo, Kim Mi-kyeong, Ahn Nae-sang, Ban Hyo-jung",NA,13,drama,https://flixpatrol.com/title/hi-bye-mama,哈囉掰掰，我是鬼媽媽,戲劇,劇情喜劇,韓國
1,2020-04-20,"Hi Bye, Mama!","When the ghost of a woman gains a second chance at life for 49 days, she reappears in front of her remarried husband and young daughter.",82,NA,South Korea,2020-04-25T00:00:00Z,Drama,Dramedy,TRUE,"Kim Tae-hee, Lee Kyoo-hyung, Shin Dong-mi, Lee Si-Woo, Kim Mi-kyeong, Ahn Nae-sang, Ban Hyo-jung",NA,13,drama,https://flixpatrol.com/title/hi-bye-mama,哈囉掰掰，我是鬼媽媽,戲劇,劇情喜劇,韓國
1,2020-04-21,"Hi Bye, Mama!","When the ghost of a woman gains a second chance at life for 49 days, she reappears in front of her remarried husband and young daughter.",82,NA,South Korea,2020-04-25T00:00:00Z,Drama,Dramedy,TRUE,"Kim Tae-hee, Lee Kyoo-hyung, Shin Dong-mi, Lee Si-Woo, Kim Mi-kyeong, Ahn Nae-sang, Ban Hyo-jung",NA,13,drama,https://flixpatrol.com/title/hi-bye-mama,哈囉掰掰，我是鬼媽媽,戲劇,劇情喜劇,韓國
1,2020-04-22,"Hi Bye, Mama!","When the ghost of a woman gains a second chance at life for 49 days, she reappears in front of her remarried husband and young daughter.",82,NA,South Korea,2020-04-25T00:00:00Z,Drama,Dramedy,TRUE,"Kim Tae-hee, Lee Kyoo-hyung, Shin Dong-mi, Lee Si-Woo, Kim Mi-kyeong, Ahn Nae-sang, Ban Hyo-jung",NA,13,drama,https://flixpatrol.com/title/hi-bye-mama,哈囉掰掰，我是鬼媽媽,戲劇,劇情喜劇,韓國
1,2020-04-23,"Hi Bye, Mama!","When the ghost of a woman gains a second chance at life for 49 days, she reappears in front of her remarried husband and young daughter.",82,NA,South Korea,2020-04-25T00:00:00Z,Drama,Dramedy,TRUE,"Kim Tae-hee, Lee Kyoo-hyung, Shin Dong-mi, Lee Si-Woo, Kim Mi-kyeong, Ahn Nae-sang, Ban Hyo-jung",NA,13,drama,https://flixpatrol.com/title/hi-bye-mama,哈囉掰掰，我是鬼媽媽,戲劇,劇情喜劇,韓國
1,2020-04-24,"Hi Bye, Mama!","When the ghost of a woman gains a second chance at life for 49 days, she reappears in front of her remarried husband and young daughter.",82,NA,South Korea,2020-04-25T00:00:00Z,Drama,Dramedy,TRUE,"Kim Tae-hee, Lee Kyoo-hyung, Shin Dong-mi, Lee Si-Woo, Kim Mi-kyeong, Ahn Nae-sang, Ban Hyo-jung",NA,13,drama,https://flixpatrol.com/title/hi-bye-mama,哈囉掰掰，我是鬼媽媽,戲劇,劇情喜劇,韓國
1,2020-04-25,"Hi Bye, Mama!","When the ghost of a woman gains a second chance at life for 49 days, she reappears in front of her remarried husband and young daughter.",82,NA,South Korea,2020-04-25T00:00:00Z,Drama,Dramedy,TRUE,"Kim Tae-hee, Lee Kyoo-hyung, Shin Dong-mi, Lee Si-Woo, Kim Mi-kyeong, Ahn Nae-sang, Ban Hyo-jung",NA,13,drama,https://flixpatrol.com/title/hi-bye-mama,哈囉掰掰，我是鬼媽媽,戲劇,劇情喜劇,韓國
1,2020-04-26,The King: Eternal Monarch,"When a gateway opens to a parallel universe in modern-day Korea, a king must step into another world in search of answers to a long-unanswered mystery.",87,NA,South Korea,2020-04-17T00:00:00Z,Fantasy,Historical,TRUE,"Lee Min-ho , Kim Go-eun, Woo Do-hwan, Kim Kyung-nam, Jung Eun-chae, Lee Jung-Jin, Jeon Moo-song","Baek Sang-Hoon, Jung Ji-hyun",3,drama,https://flixpatrol.com/title/the-king-eternal-monarch,The King：永遠的君主,幻想,歷史,韓國
1,2020-04-27,The King: Eternal Monarch,"When a gateway opens to a parallel universe in modern-day Korea, a king must step into another world in search of answers to a long-unanswered mystery.",87,NA,South Korea,2020-04-17T00:00:00Z,Fantasy,Historical,TRUE,"Lee Min-ho , Kim Go-eun, Woo Do-hwan, Kim Kyung-nam, Jung Eun-chae, Lee Jung-Jin, Jeon Moo-song","Baek Sang-Hoon, Jung Ji-hyun",3,drama,https://flixpatrol.com/title/the-king-eternal-monarch,The King：永遠的君主,幻想,歷史,韓國
1,2020-04-28,The King: Eternal Monarch,"When a gateway opens to a parallel universe in modern-day Korea, a king must step into another world in search of answers to a long-unanswered mystery.",87,NA,South Korea,2020-04-17T00:00:00Z,Fantasy,Historical,TRUE,"Lee Min-ho , Kim Go-eun, Woo Do-hwan, Kim Kyung-nam, Jung Eun-chae, Lee Jung-Jin, Jeon Moo-song","Baek Sang-Hoon, Jung Ji-hyun",3,drama,https://flixpatrol.com/title/the-king-eternal-monarch,The King：永遠的君主,幻想,歷史,韓國
1,2020-04-29,"Hi Bye, Mama!","When the ghost of a woman gains a second chance at life for 49 days, she reappears in front of her remarried husband and young daughter.",82,NA,South Korea,2020-04-25T00:00:00Z,Drama,Dramedy,TRUE,"Kim Tae-hee, Lee Kyoo-hyung, Shin Dong-mi, Lee Si-Woo, Kim Mi-kyeong, Ahn Nae-sang, Ban Hyo-jung",NA,13,drama,https://flixpatrol.com/title/hi-bye-mama,哈囉掰掰，我是鬼媽媽,戲劇,劇情喜劇,韓國
1,2020-04-30,"Hi Bye, Mama!","When the ghost of a woman gains a second chance at life for 49 days, she reappears in front of her remarried husband and young daughter.",82,NA,South Korea,2020-04-25T00:00:00Z,Drama,Dramedy,TRUE,"Kim Tae-hee, Lee Kyoo-hyung, Shin Dong-mi, Lee Si-Woo, Kim Mi-kyeong, Ahn Nae-sang, Ban Hyo-jung",NA,13,drama,https://flixpatrol.com/title/hi-bye-mama,哈囉掰掰，我是鬼媽媽,戲劇,劇情喜劇,韓國
1,2020-05-01,"Hi Bye, Mama!","When the ghost of a woman gains a second chance at life for 49 days, she reappears in front of her remarried husband and young daughter.",82,NA,South Korea,2020-04-25T00:00:00Z,Drama,Dramedy,TRUE,"Kim Tae-hee, Lee Kyoo-hyung, Shin Dong-mi, Lee Si-Woo, Kim Mi-kyeong, Ahn Nae-sang, Ban Hyo-jung",NA,13,drama,https://flixpatrol.com/title/hi-bye-mama,哈囉掰掰，我是鬼媽媽,戲劇,劇情喜劇,韓國
1,2020-05-02,The Victims' Game,"After discovering his estranged daughter's link to mysterious murders, a forensic detective with Asperger's syndrome risks everything to solve the case.",76,NA,Taiwan,2020-04-30T00:00:00Z,Crime,Mystery,TRUE,"Zhang Xiaoquan, Tiffany Hsu, Wang Shih Sian, Ruby Lin, Ding Ning, River Huang, Cheng Jen-Shuo",NA,18,drama,https://flixpatrol.com/title/the-victims-game,誰是被害者,犯罪,神秘,台灣
1,2020-05-03,The Victims' Game,"After discovering his estranged daughter's link to mysterious murders, a forensic detective with Asperger's syndrome risks everything to solve the case.",76,NA,Taiwan,2020-04-30T00:00:00Z,Crime,Mystery,TRUE,"Zhang Xiaoquan, Tiffany Hsu, Wang Shih Sian, Ruby Lin, Ding Ning, River Huang, Cheng Jen-Shuo",NA,18,drama,https://flixpatrol.com/title/the-victims-game,誰是被害者,犯罪,神秘,台灣
1,2020-05-04,The Victims' Game,"After discovering his estranged daughter's link to mysterious murders, a forensic detective with Asperger's syndrome risks everything to solve the case.",76,NA,Taiwan,2020-04-30T00:00:00Z,Crime,Mystery,TRUE,"Zhang Xiaoquan, Tiffany Hsu, Wang Shih Sian, Ruby Lin, Ding Ning, River Huang, Cheng Jen-Shuo",NA,18,drama,https://flixpatrol.com/title/the-victims-game,誰是被害者,犯罪,神秘,台灣
1,2020-05-05,The Victims' Game,"After discovering his estranged daughter's link to mysterious murders, a forensic detective with Asperger's syndrome risks everything to solve the case.",76,NA,Taiwan,2020-04-30T00:00:00Z,Crime,Mystery,TRUE,"Zhang Xiaoquan, Tiffany Hsu, Wang Shih Sian, Ruby Lin, Ding Ning, River Huang, Cheng Jen-Shuo",NA,18,drama,https://flixpatrol.com/title/the-victims-game,誰是被害者,犯罪,神秘,台灣
1,2020-05-06,The Victims' Game,"After discovering his estranged daughter's link to mysterious murders, a forensic detective with Asperger's syndrome risks everything to solve the case.",76,NA,Taiwan,2020-04-30T00:00:00Z,Crime,Mystery,TRUE,"Zhang Xiaoquan, Tiffany Hsu, Wang Shih Sian, Ruby Lin, Ding Ning, River Huang, Cheng Jen-Shuo",NA,18,drama,https://flixpatrol.com/title/the-victims-game,誰是被害者,犯罪,神秘,台灣
1,2020-05-07,The Victims' Game,"After discovering his estranged daughter's link to mysterious murders, a forensic detective with Asperger's syndrome risks everything to solve the case.",76,NA,Taiwan,2020-04-30T00:00:00Z,Crime,Mystery,TRUE,"Zhang Xiaoquan, Tiffany Hsu, Wang Shih Sian, Ruby Lin, Ding Ning, River Huang, Cheng Jen-Shuo",NA,18,drama,https://flixpatrol.com/title/the-victims-game,誰是被害者,犯罪,神秘,台灣
1,2020-05-08,The Victims' Game,"After discovering his estranged daughter's link to mysterious murders, a forensic detective with Asperger's syndrome risks everything to solve the case.",76,NA,Taiwan,2020-04-30T00:00:00Z,Crime,Mystery,TRUE,"Zhang Xiaoquan, Tiffany Hsu, Wang Shih Sian, Ruby Lin, Ding Ning, River Huang, Cheng Jen-Shuo",NA,18,drama,https://flixpatrol.com/title/the-victims-game,誰是被害者,犯罪,神秘,台灣
1,2020-05-09,The Victims' Game,"After discovering his estranged daughter's link to mysterious murders, a forensic detective with Asperger's syndrome risks everything to solve the case.",76,NA,Taiwan,2020-04-30T00:00:00Z,Crime,Mystery,TRUE,"Zhang Xiaoquan, Tiffany Hsu, Wang Shih Sian, Ruby Lin, Ding Ning, River Huang, Cheng Jen-Shuo",NA,18,drama,https://flixpatrol.com/title/the-victims-game,誰是被害者,犯罪,神秘,台灣
1,2020-05-10,The Victims' Game,"After discovering his estranged daughter's link to mysterious murders, a forensic detective with Asperger's syndrome risks everything to solve the case.",76,NA,Taiwan,2020-04-30T00:00:00Z,Crime,Mystery,TRUE,"Zhang Xiaoquan, Tiffany Hsu, Wang Shih Sian, Ruby Lin, Ding Ning, River Huang, Cheng Jen-Shuo",NA,18,drama,https://flixpatrol.com/title/the-victims-game,誰是被害者,犯罪,神秘,台灣
1,2020-05-11,The Victims' Game,"After discovering his estranged daughter's link to mysterious murders, a forensic detective with Asperger's syndrome risks everything to solve the case.",76,NA,Taiwan,2020-04-30T00:00:00Z,Crime,Mystery,TRUE,"Zhang Xiaoquan, Tiffany Hsu, Wang Shih Sian, Ruby Lin, Ding Ning, River Huang, Cheng Jen-Shuo",NA,18,drama,https://flixpatrol.com/title/the-victims-game,誰是被害者,犯罪,神秘,台灣
1,2020-05-12,The Victims' Game,"After discovering his estranged daughter's link to mysterious murders, a forensic detective with Asperger's syndrome risks everything to solve the case.",76,NA,Taiwan,2020-04-30T00:00:00Z,Crime,Mystery,TRUE,"Zhang Xiaoquan, Tiffany Hsu, Wang Shih Sian, Ruby Lin, Ding Ning, River Huang, Cheng Jen-Shuo",NA,18,drama,https://flixpatrol.com/title/the-victims-game,誰是被害者,犯罪,神秘,台灣
1,2020-05-13,The Victims' Game,"After discovering his estranged daughter's link to mysterious murders, a forensic detective with Asperger's syndrome risks everything to solve the case.",76,NA,Taiwan,2020-04-30T00:00:00Z,Crime,Mystery,TRUE,"Zhang Xiaoquan, Tiffany Hsu, Wang Shih Sian, Ruby Lin, Ding Ning, River Huang, Cheng Jen-Shuo",NA,18,drama,https://flixpatrol.com/title/the-victims-game,誰是被害者,犯罪,神秘,台灣
1,2020-05-14,The Victims' Game,"After discovering his estranged daughter's link to mysterious murders, a forensic detective with Asperger's syndrome risks everything to solve the case.",76,NA,Taiwan,2020-04-30T00:00:00Z,Crime,Mystery,TRUE,"Zhang Xiaoquan, Tiffany Hsu, Wang Shih Sian, Ruby Lin, Ding Ning, River Huang, Cheng Jen-Shuo",NA,18,drama,https://flixpatrol.com/title/the-victims-game,誰是被害者,犯罪,神秘,台灣
1,2020-05-15,The Victims' Game,"After discovering his estranged daughter's link to mysterious murders, a forensic detective with Asperger's syndrome risks everything to solve the case.",76,NA,Taiwan,2020-04-30T00:00:00Z,Crime,Mystery,TRUE,"Zhang Xiaoquan, Tiffany Hsu, Wang Shih Sian, Ruby Lin, Ding Ning, River Huang, Cheng Jen-Shuo",NA,18,drama,https://flixpatrol.com/title/the-victims-game,誰是被害者,犯罪,神秘,台灣
1,2020-05-16,The Victims' Game,"After discovering his estranged daughter's link to mysterious murders, a forensic detective with Asperger's syndrome risks everything to solve the case.",76,NA,Taiwan,2020-04-30T00:00:00Z,Crime,Mystery,TRUE,"Zhang Xiaoquan, Tiffany Hsu, Wang Shih Sian, Ruby Lin, Ding Ning, River Huang, Cheng Jen-Shuo",NA,18,drama,https://flixpatrol.com/title/the-victims-game,誰是被害者,犯罪,神秘,台灣
1,2020-05-17,The King: Eternal Monarch,"When a gateway opens to a parallel universe in modern-day Korea, a king must step into another world in search of answers to a long-unanswered mystery.",87,NA,South Korea,2020-04-17T00:00:00Z,Fantasy,Historical,TRUE,"Lee Min-ho , Kim Go-eun, Woo Do-hwan, Kim Kyung-nam, Jung Eun-chae, Lee Jung-Jin, Jeon Moo-song","Baek Sang-Hoon, Jung Ji-hyun",3,drama,https://flixpatrol.com/title/the-king-eternal-monarch,The King：永遠的君主,幻想,歷史,韓國
1,2020-05-18,The King: Eternal Monarch,"When a gateway opens to a parallel universe in modern-day Korea, a king must step into another world in search of answers to a long-unanswered mystery.",87,NA,South Korea,2020-04-17T00:00:00Z,Fantasy,Historical,TRUE,"Lee Min-ho , Kim Go-eun, Woo Do-hwan, Kim Kyung-nam, Jung Eun-chae, Lee Jung-Jin, Jeon Moo-song","Baek Sang-Hoon, Jung Ji-hyun",3,drama,https://flixpatrol.com/title/the-king-eternal-monarch,The King：永遠的君主,幻想,歷史,韓國
1,2020-05-19,The Victims' Game,"After discovering his estranged daughter's link to mysterious murders, a forensic detective with Asperger's syndrome risks everything to solve the case.",76,NA,Taiwan,2020-04-30T00:00:00Z,Crime,Mystery,TRUE,"Zhang Xiaoquan, Tiffany Hsu, Wang Shih Sian, Ruby Lin, Ding Ning, River Huang, Cheng Jen-Shuo",NA,18,drama,https://flixpatrol.com/title/the-victims-game,誰是被害者,犯罪,神秘,台灣
1,2020-05-20,The Victims' Game,"After discovering his estranged daughter's link to mysterious murders, a forensic detective with Asperger's syndrome risks everything to solve the case.",76,NA,Taiwan,2020-04-30T00:00:00Z,Crime,Mystery,TRUE,"Zhang Xiaoquan, Tiffany Hsu, Wang Shih Sian, Ruby Lin, Ding Ning, River Huang, Cheng Jen-Shuo",NA,18,drama,https://flixpatrol.com/title/the-victims-game,誰是被害者,犯罪,神秘,台灣
1,2020-05-21,The Victims' Game,"After discovering his estranged daughter's link to mysterious murders, a forensic detective with Asperger's syndrome risks everything to solve the case.",76,NA,Taiwan,2020-04-30T00:00:00Z,Crime,Mystery,TRUE,"Zhang Xiaoquan, Tiffany Hsu, Wang Shih Sian, Ruby Lin, Ding Ning, River Huang, Cheng Jen-Shuo",NA,18,drama,https://flixpatrol.com/title/the-victims-game,誰是被害者,犯罪,神秘,台灣
1,2020-05-22,The Victims' Game,"After discovering his estranged daughter's link to mysterious murders, a forensic detective with Asperger's syndrome risks everything to solve the case.",76,NA,Taiwan,2020-04-30T00:00:00Z,Crime,Mystery,TRUE,"Zhang Xiaoquan, Tiffany Hsu, Wang Shih Sian, Ruby Lin, Ding Ning, River Huang, Cheng Jen-Shuo",NA,18,drama,https://flixpatrol.com/title/the-victims-game,誰是被害者,犯罪,神秘,台灣
1,2020-05-23,Hospital Playlist,"Every day is extraordinary for five doctors and their patients inside a hospital, where birth, death and everything in between coexist.",84,NA,South Korea,2020-03-12T00:00:00Z,Drama,NA,TRUE,"Cho Jung-seok, Kim Dae-myung, Jung Kyung-ho, Yoo Yeon-seok, Jeon Mi-do, Kim Hae-sook, Shin Hyun-bin",Shin Won-ho,2,drama,https://flixpatrol.com/title/hospital-playlist,機智醫生生活,戲劇,NA,韓國
1,2020-05-24,The King: Eternal Monarch,"When a gateway opens to a parallel universe in modern-day Korea, a king must step into another world in search of answers to a long-unanswered mystery.",87,NA,South Korea,2020-04-17T00:00:00Z,Fantasy,Historical,TRUE,"Lee Min-ho , Kim Go-eun, Woo Do-hwan, Kim Kyung-nam, Jung Eun-chae, Lee Jung-Jin, Jeon Moo-song","Baek Sang-Hoon, Jung Ji-hyun",3,drama,https://flixpatrol.com/title/the-king-eternal-monarch,The King：永遠的君主,幻想,歷史,韓國
1,2020-05-25,The King: Eternal Monarch,"When a gateway opens to a parallel universe in modern-day Korea, a king must step into another world in search of answers to a long-unanswered mystery.",87,NA,South Korea,2020-04-17T00:00:00Z,Fantasy,Historical,TRUE,"Lee Min-ho , Kim Go-eun, Woo Do-hwan, Kim Kyung-nam, Jung Eun-chae, Lee Jung-Jin, Jeon Moo-song","Baek Sang-Hoon, Jung Ji-hyun",3,drama,https://flixpatrol.com/title/the-king-eternal-monarch,The King：永遠的君主,幻想,歷史,韓國
1,2020-05-26,The King: Eternal Monarch,"When a gateway opens to a parallel universe in modern-day Korea, a king must step into another world in search of answers to a long-unanswered mystery.",87,NA,South Korea,2020-04-17T00:00:00Z,Fantasy,Historical,TRUE,"Lee Min-ho , Kim Go-eun, Woo Do-hwan, Kim Kyung-nam, Jung Eun-chae, Lee Jung-Jin, Jeon Moo-song","Baek Sang-Hoon, Jung Ji-hyun",3,drama,https://flixpatrol.com/title/the-king-eternal-monarch,The King：永遠的君主,幻想,歷史,韓國
1,2020-05-27,The King: Eternal Monarch,"When a gateway opens to a parallel universe in modern-day Korea, a king must step into another world in search of answers to a long-unanswered mystery.",87,NA,South Korea,2020-04-17T00:00:00Z,Fantasy,Historical,TRUE,"Lee Min-ho , Kim Go-eun, Woo Do-hwan, Kim Kyung-nam, Jung Eun-chae, Lee Jung-Jin, Jeon Moo-song","Baek Sang-Hoon, Jung Ji-hyun",3,drama,https://flixpatrol.com/title/the-king-eternal-monarch,The King：永遠的君主,幻想,歷史,韓國
